0 0 0 0 0 0 1.673e-27 10 1 0 15.9 0 0 9.109e-31 -1
3.61756336291e-10 7.58416670637e-08 3.42024271802e-10 9.86560106503e-07 0.000137886589942 7.89239461609e-07 1.673e-27 10.015899335582 0.999860705776 0.0143093718228 15.8981880392 -0.253248726505 -0.00144955277118 9.109e-31 -1
2.91503821995e-09 2.89516296288e-07 2.87339528216e-09 4.1632538857e-06 0.000275654863451 3.74682450782e-06 1.673e-27 10.0317946461094 0.99946826132 0.0302047225927 15.8923535802 -0.506280147715 -0.00688158678403 9.109e-31 -1
9.84630720313e-09 6.40829294159e-07 9.78278372191e-09 9.52258081074e-06 0.000413166215381 8.88734599855e-06 1.673e-27 10.0476819158284 0.998823024032 0.0460920324984 15.8825103988 -0.758839695172 -0.0163229002696 9.109e-31 -1
2.33315155731e-08 1.12944797824e-06 2.32461582772e-08 1.70515806627e-05 0.000550283112516 1.61980077036e-05 1.673e-27 10.0635571482868 0.997925604932 0.0619673050579 15.8686822983 -1.01067476917 -0.0297499910947 9.109e-31 -1
4.5530693309e-08 1.75490303092e-06 4.54235651384e-08 2.67319239729e-05 0.000686869742873 2.56606422666e-05 1.673e-27 10.0794163762763 0.996776865989 0.0778265730327 15.8509029435 -1.26153593131 -0.0471294922736 9.109e-31 -1
7.85826458434e-08 2.51659054122e-06 7.84538256982e-08 3.85400392658e-05 0.000822792595573 3.72518378144e-05 1.673e-27 10.0952556715704 0.995377916373 0.0936659081673 15.8292156266 -1.51117796947 -0.0684184045048 9.109e-31 -1
1.24599798518e-07 3.41377461446e-06 1.24449380947e-07 5.24472753721e-05 0.000957921017986 5.09430996616e-05 1.673e-27 10.111071154394 0.993730107663 0.109481430657 15.8036729699 -1.75936092117 -0.0935643931649 9.109e-31 -1
1.8566322164e-07 4.44559052404e-06 1.8549131647e-07 6.84200966347e-05 0.00109212774501 6.67010449358e-05 1.673e-27 10.126859002558 0.991835028053 0.125269318287 15.7743365664 -2.00585104555 -0.122506145765 9.109e-31 -1
2.63817867643e-07 5.61104837508e-06 2.63624599556e-07 8.64203084231e-05 0.00122528939573 8.44876275457e-05 1.673e-27 10.142615460212 0.989694495629 0.141025815177 15.741276566 -2.25042173571 -0.15517378514 9.109e-31 -1
3.61068049077e-07 6.90903724473e-06 3.60853557131e-07 0.000106405310027 0.00135728693342 0.000104260390567 1.673e-27 10.158336846145 0.987310550763 0.156747240091 15.7045712112 -2.49285436339 -0.191489332987 9.109e-31 -1
4.7937318305e-07 8.33832976066e-06 4.79137620162e-07 0.000128328371714 0.00148800608522 0.000125972742833 1.673e-27 10.174019561604 0.984685447701 0.172429994249 15.6643063279 -2.73293904993 -0.231367217873 9.109e-31 -1
6.20643824434e-07 9.89758707571e-06 6.20387356812e-07 0.000152138932519 0.00161733771872 0.000149574256306 1.673e-27 10.189660097576 0.98182164543 0.188070568616 15.6205747787 -2.9704753578 -0.274714821386 9.109e-31 -1
7.86738006572e-07 1.15853641943e-05 7.86460813117e-07 0.000177782915172 0.00174517817315 0.000175010980629 1.673e-27 10.205255041514 0.978721797895 0.20366555062 15.5734758842 -3.20527289899 -0.32143305587 9.109e-31 -1
9.79457904643e-07 1.34001156044e-05 9.79160176313e-07 0.000205203054509 0.00187142954375 0.00020222577121 1.673e-27 10.220801083462 0.975388743653 0.219211630283 15.5231148203 -3.43715185716 -0.371416966993 9.109e-31 -1
1.20054683311e-06 1.53402011675e-05 1.20022877226e-06 0.000234339235657 0.00199599991829 0.000231158627142 1.673e-27 10.23629502157 0.971825495056 0.234705605735 15.4696019966 -3.66594342222 -0.424556354385 9.109e-31 -1
1.45168658506e-06 1.74038922191e-05 1.45134840476e-06 0.000265128838387 0.0021188035658 0.000261747035323 1.673e-27 10.251733766981 0.968035227047 0.250144388098 15.4130524244 -3.89149013677 -0.480736403661 9.109e-31 -1
1.73449511757e-06 1.95893778311e-05 1.73413704089e-06 0.000297507084064 0.00223976107763 0.000293926317239 1.673e-27 10.267114348082 0.964021265659 0.265525005742 15.3535850789 -4.11364615532 -0.539838323351 9.109e-31 -1
2.05052458394e-06 2.18947711905e-05 2.05014684326e-06 0.000331407381852 0.00235879946211 0.000327629975041 1.673e-27 10.282433914119 0.959787076296 0.280844607895 15.2913222639 -4.33227741807 -0.601739980508 9.109e-31 -1
2.40125971016e-06 2.43181160465e-05 2.40086254643e-06 0.000366761670979 0.00247585219416 0.000362790033741 1.673e-27 10.297689738176 0.955336251898 0.296100467625 15.2263889828 -4.54726174205 -0.6663165292 9.109e-31 -1
2.78811651014e-06 2.68573931852e-05 2.78770017219e-06 0.000403500756143 0.00259085922194 0.00039933737658 1.673e-27 10.31287921954 0.950672501044 0.311289984205 15.1589123229 -4.75848883337 -0.733441026478 9.109e-31 -1
3.21244133133e-06 2.95105268863e-05 3.21200607508e-06 0.000441554633403 0.0027037669329 0.00043720207094 1.673e-27 10.327999885446 0.945799636095 0.326410684857 15.0890208566 -4.96586022477 -0.802985030939 9.109e-31 -1
3.67551021979e-06 3.2275391327e-05 3.67505630762e-06 0.000480852804185 0.00281452808194 0.0004763136824 1.673e-27 10.343049392252 0.940721561434 0.341460225927 15.0168440648 -5.1692891438 -0.874819179553 9.109e-31 -1
4.17852859192e-06 3.51498168926e-05 4.17805629187e-06 0.000521324575359 0.00292310168474 0.000516601574909 1.673e-27 10.358025526035 0.935442261871 0.356436393483 14.9425117855 -5.3687003168 -0.948813738965 9.109e-31 -1
