-1 1 0 0 0 0 9.109e-31 -11 1 0 0 0 0 9.109e-31 -1-1 -1 0 0 0 0 9.109e-31 -11 -1 0 0 0 0 9.109e-31 -1-1 0 0 0 0 0 1.673e-27 10 1 0 0 0 0 1.673e-27 11 0 0 0 0 0 1.673e-27 10 -1 0 0 0 0 1.673e-27 1
-0.99993551214 0.999876715809 -0.999937867369 0.105421987365 -0.223020009286 0.0818696926012 9.109e-31 -10.99993551214 0.999876715809 0.999937867369 -0.105421987365 -0.223020009286 -0.0818696926012 9.109e-31 -1-0.99993551214 -0.999876715809 -0.999937867369 0.105421987365 0.223020009286 0.0818696926012 9.109e-31 -10.99993551214 -0.999876715809 0.999937867369 -0.105421987365 0.223020009286 -0.0818696926012 9.109e-31 -1-1.00000002844 1.00511545558e-24 -1.00000002761 -4.86117066081e-05 6.70076970388e-22 -4.03473900763e-05 1.673e-27 10.0 1.00000003077 0.0 0.0 5.3278987091e-05 0.0 1.673e-27 11.00000002844 0.0 1.00000002761 4.86117066081e-05 0.0 4.03473900763e-05 1.673e-27 10.0 -1.00000003077 0.0 0.0 -5.3278987091e-05 0.0 1.673e-27 1
-0.999780063182 0.999531770314 -0.999782418332 0.196378054073 -0.444718320174 0.172826548708 9.109e-31 -10.999780063182 0.999531770314 0.999782418332 -0.196378054073 -0.444718320174 -0.172826548708 9.109e-31 -1-0.999780063182 -0.999531770314 -0.999782418332 0.196378054073 0.444718320174 0.172826548708 9.109e-31 -10.999780063182 -0.999531770314 0.999782418332 -0.196378054073 0.444718320174 -0.172826548708 9.109e-31 -1-1.00000010169 4.02046182233e-25 -1.00000010087 -9.34098047465e-05 -2.68030788155e-21 -8.5146114406e-05 1.673e-27 10.0 1.00000011155 0.0 0.0 0.000103265317774 0.0 1.673e-27 11.00000010169 -4.8245541868e-24 1.00000010087 9.34098047465e-05 -8.04092364466e-21 8.5146114406e-05 1.673e-27 10.0 -1.00000011155 0.0 0.0 -0.000103265317774 0.0 1.673e-27 1
-0.999533667295 0.998965055987 -0.999536022366 0.287316271859 -0.666555211629 0.263765556769 9.109e-31 -10.999533667295 0.998965055987 0.999536022366 -0.287316271859 -0.666555211629 -0.263765556769 9.109e-31 -1-0.999533667295 -0.998965055987 -0.999536022366 0.287316271859 0.666555211629 0.263765556769 9.109e-31 -10.999533667295 -0.998965055987 0.999536022366 -0.287316271859 0.666555211629 -0.263765556769 9.109e-31 -1-1.00000021972 -4.35550030752e-25 -1.00000021889 -0.000138147163361 -6.70076970388e-22 -0.000129884100049 1.673e-27 10.0 1.00000024228 0.0 0.0 0.000153192471099 0.0 1.673e-27 11.00000021972 -1.36695701959e-23 1.00000021889 0.000138147163361 -1.07212315262e-20 0.000129884100049 1.673e-27 10.0 -1.00000024228 0.0 0.0 -0.000153192471099 0.0 1.673e-27 1
-0.999196346902 0.998176396205 -0.999198701894 0.378228284238 -0.888599896956 0.354678360746 9.109e-31 -10.999196346902 0.998176396205 0.999198701894 -0.378228284238 -0.888599896956 -0.354678360746 9.109e-31 -1-0.999196346902 -0.998176396205 -0.999198701894 0.378228284238 0.888599896956 0.354678360746 9.109e-31 -10.999196346902 -0.998176396205 0.999198701894 -0.378228284238 0.888599896956 -0.354678360746 9.109e-31 -1-1.00000038243 1.17263469818e-24 -1.0000003816 -0.000182795272587 2.01023091117e-21 -0.000174532837573 1.673e-27 10.0 1.00000042289 0.0 0.0 0.000203031080935 0.0 1.673e-27 11.00000038243 -2.43908017221e-23 1.0000003816 0.000182795272587 -1.07212315262e-20 0.000174532837573 1.673e-27 10.0 -1.00000042289 0.0 0.0 -0.000203031080935 0.0 1.673e-27 1
-0.998768132946 0.997165544943 -0.998770487859 0.469105425633 -1.11092195135 0.445556295515 9.109e-31 -10.998768132946 0.997165544943 0.998770487859 -0.469105425633 -1.11092195135 -0.445556295515 9.109e-31 -1-0.998768132946 -0.997165544943 -0.998770487859 0.469105425633 1.11092195135 0.445556295515 9.109e-31 -10.998768132946 -0.997165544943 0.998770487859 -0.469105425633 1.11092195135 -0.445556295515 9.109e-31 -1-1.00000058973 5.19309652051e-24 -1.0000005889 -0.000227325312139 4.35550030752e-21 -0.000219063507125 1.673e-27 10.0 1.00000065328 0.0 0.0 0.000252751627472 0.0 1.673e-27 11.00000058973 -3.51120332484e-23 1.0000005889 0.000227325312139 -1.07212315262e-20 0.000219063507125 1.673e-27 10.0 -1.00000065328 0.0 0.0 -0.000252751627472 0.0 1.673e-27 1
-0.998249065252 0.995932186342 -0.998251420085 0.559938616868 -1.33359143736 0.536390282357 9.109e-31 -10.998249065252 0.995932186342 0.998251420085 -0.559938616868 -1.33359143736 -0.536390282357 9.109e-31 -1-0.998249065252 -0.995932186342 -0.998251420085 0.559938616868 1.33359143736 0.536390282357 9.109e-31 -10.998249065252 -0.995932186342 0.998251420085 -0.559938616868 1.33359143736 -0.536390282357 9.109e-31 -1-1.00000084147 8.84501600913e-24 -1.00000084065 -0.000271708047412 6.70076970388e-21 -0.000263446874542 1.673e-27 10.0 1.00000093331 0.0 0.0 0.000302324386806 0.0 1.673e-27 11.00000084147 -4.47611416219e-23 1.00000084065 0.000271708047412 -8.04092364466e-21 0.000263446874542 1.673e-27 10.0 -1.00000093331 0.0 0.0 -0.000302324386806 0.0 1.673e-27 1
-0.997639193003 0.994475934156 -0.997641547756 0.650718257641 -1.5566790324 0.62717072143 9.109e-31 -10.997639193003 0.994475934156 0.997641547756 -0.650718257641 -1.5566790324 -0.62717072143 9.109e-31 -1-0.997639193003 -0.994475934156 -0.997641547756 0.650718257641 1.5566790324 0.62717072143 9.109e-31 -10.997639193003 -0.994475934156 0.997641547756 -0.650718257641 1.5566790324 -0.62717072143 9.109e-31 -1-1.00000113751 1.55792895615e-23 -1.00000113669 -0.000315913722948 6.70076970388e-21 -0.000307653184809 1.673e-27 10.0 1.00000126282 0.0 0.0 0.000351719380224 0.0 1.673e-27 11.00000113751 -5.28020652666e-23 1.00000113669 0.000315913722948 -8.04092364466e-21 0.000307653184809 1.673e-27 10.0 -1.00000126282 0.0 0.0 -0.000351719380224 0.0 1.673e-27 1
-0.996938575321 0.992796331058 -0.996940929994 0.741434115189 -1.78025615904 0.717887380442 9.109e-31 -10.996938575321 0.992796331058 0.996940929994 -0.741434115189 -1.78025615904 -0.717887380442 9.109e-31 -1-0.996938575321 -0.992796331058 -0.996940929994 0.741434115189 1.78025615904 0.717887380442 9.109e-31 -10.996938575321 -0.992796331058 0.996940929994 -0.741434115189 1.78025615904 -0.717887380442 9.109e-31 -1-1.00000147764 2.27826169932e-23 -1.00000147682 -0.000359911952528 6.70076970388e-21 -0.000351652052161 1.673e-27 10.0 1.00000164161 0.0 0.0 0.000400906323139 0.0 1.673e-27 11.00000147764 -6.08429889113e-23 1.00000147682 0.000359911952528 -8.04092364466e-21 0.000351652052161 1.673e-27 10.0 -1.00000164161 0.0 0.0 -0.000400906323139 0.0 1.673e-27 1
-0.996147281961 0.990892847831 -0.996149636554 0.832075208307 -2.00439511841 0.808529278663 9.109e-31 -10.996147281961 0.990892847831 0.996149636554 -0.832075208307 -2.00439511841 -0.808529278663 9.109e-31 -1-0.996147281961 -0.990892847831 -0.996149636554 0.832075208307 2.00439511841 0.808529278663 9.109e-31 -10.996147281961 -0.990892847831 0.996149636554 -0.832075208307 2.00439511841 -0.808529278663 9.109e-31 -1-1.00000186164 2.94498828486e-23 -1.00000186082 -0.00040367160517 8.04092364466e-21 -0.000395412346076 1.673e-27 10.0 1.00000206946 0.0 0.0 0.000449854573605 0.0 1.673e-27 11.00000186164 -6.88839125559e-23 1.00000186082 0.00040367160517 -8.04092364466e-21 0.000395412346076 1.673e-27 10.0 -1.00000206946 0.0 0.0 -0.000449854573605 0.0 1.673e-27 1
